latitude, longitude, name, bus_line
55.7492198,12.5574293,n/a,"Bus 185: Klampenborg St. => Nørreport St."
55.7539754,12.5579681,n/a,"Bus 185: Klampenborg St. => Nørreport St."
55.7575382,12.5583367,n/a,"Bus 185: Klampenborg St. => Nørreport St."
55.7596649,12.5697776,n/a,"Bus 185: Klampenborg St. => Nørreport St."
55.7377512,12.545374,n/a,"Bus 185: Klampenborg St. => Nørreport St."
55.7368524,12.5492676,n/a,"Bus 185: Klampenborg St. => Nørreport St."
55.7356351,12.5557646,n/a,"Bus 185: Klampenborg St. => Nørreport St."
55.7390414,12.5562995,n/a,"Bus 185: Klampenborg St. => Nørreport St."
55.7192645,12.5509219,n/a,"Bus 185: Klampenborg St. => Nørreport St."
55.721531,12.5463414,n/a,"Bus 185: Klampenborg St. => Nørreport St."
55.7264737,12.549195,n/a,"Bus 185: Klampenborg St. => Nørreport St."
55.7287111,12.5488421,n/a,"Bus 185: Klampenborg St. => Nørreport St."
55.7321965,12.5451806,n/a,"Bus 185: Klampenborg St. => Nørreport St."
55.7373782,12.5396282,n/a,"Bus 185: Klampenborg St. => Nørreport St."
55.8321172,12.5226503,E,"Bus 15E: Søhuset, Forskerparken => Nørreport St."
55.6840528,12.5726764,E,"Bus 15E: Nærum St. => Nørreport St."
55.6868888,12.5772242,n/a,"Bus 185: Klampenborg St. => Nørreport St."
55.6891324,12.5749131,n/a,"Bus 185: Klampenborg St. => Nørreport St."
55.6932403,12.5670806,E,"Bus 15E: Nærum St. => Nørreport St."
55.6959018,12.5623878,E,"Bus 15E: Nærum St. => Nørreport St."
55.7002119,12.5620891,E,"Bus 15E: Nærum St. => Nørreport St."
55.7057945,12.562826,E,"Bus 15E: Nærum St. => Nørreport St."
55.7094241,12.5612974,E,"Bus 15E: Nærum St. => Nørreport St."
55.7126361,12.5597462,n/a,"Bus 185: Klampenborg St. => Nørreport St."
55.7150175,12.5581795,E,"Bus 15E: Nærum St. => Nørreport St."
55.7180442,12.5567794,n/a,"Bus 185: Klampenborg St. => Nørreport St."
55.6615714,12.399123,n/a,"Bus 22: Husum Torv => Kornmarksvej => Brøndbyvej => Glostrup St., Glosemosevej"
55.6616061,12.5159237,n/a,"Bus 133: Valby St. => Avedøre St."
55.6557928,12.5369025,n/a,"Bus 23: Valby St. => Klampenborg St."
55.6503186,12.5162111,n/a,"Bus 23: Valby St. => Klampenborg St."
55.650567,12.5084066,n/a,"Bus 23: Valby St. => Klampenborg St."
55.6457036,12.4966061,n/a,"Bus 10: Brønshøj Torv => Åmarken St., ved broen"
55.6477951,12.4934449,n/a,"Bus 10: Brønshøj Torv => Åmarken St., ved broen"
55.6495384,12.4912795,n/a,"Bus 10: Brønshøj Torv => Åmarken St., ved broen"
55.6523587,12.4886531,n/a,"Bus 10: Brønshøj Torv => Åmarken St., ved broen"
55.6548747,12.4885146,n/a,"Bus 133: Valby St. => Avedøre St."
55.6568777,12.4930355,n/a,"Bus 133: Valby St. => Avedøre St."
55.6674891,12.5471459,n/a,"Bus 23: Valby St. => Klampenborg St."
55.6584905,12.5341359,n/a,"Bus 23: Valby St. => Klampenborg St."
55.6727276,12.5633356,n/a,"Bus 23: Valby St. => Klampenborg St."
55.670634,12.5580782,n/a,"Bus 23: Klampenborg St. => Valby St."
55.6687643,12.5519075,n/a,"Bus 23: Valby St. => Klampenborg St."
55.6212005,12.4236306,S,"Bus 500S: Kokkedal St. => Ørestad St."
55.6838866,12.5861149,n/a,"Bus 23: Valby St. => Klampenborg St."
55.6832139,12.5885512,n/a,"Bus 23: Valby St. => Klampenborg St."
55.6772956,12.5790783,n/a,"Bus 23: Valby St. => Klampenborg St."
55.6985844,12.5895256,n/a,"Bus 23: Valby St. => Klampenborg St."
55.6976483,12.5857326,n/a,"Bus 23: Valby St. => Klampenborg St."
55.6964845,12.5807079,n/a,"Bus 23: Valby St. => Klampenborg St."
55.6898074,12.5838361,n/a,"Bus 23: Valby St. => Klampenborg St."
55.6877535,12.5790778,n/a,"Bus 23: Valby St. => Klampenborg St."
55.6859902,12.5838862,n/a,"Bus 23: Valby St. => Klampenborg St."
55.685412,12.5858741,n/a,"Bus 23: Valby St. => Klampenborg St."
55.7071747,12.5860944,n/a,"Bus 23: Valby St. => Klampenborg St."
55.7048818,12.590707,n/a,"Bus 23: Valby St. => Klampenborg St."
55.7034882,12.5885956,n/a,"Bus 23: Klampenborg St. => Valby St."
55.7010859,12.5892796,n/a,"Bus 23: Valby St. => Klampenborg St."
55.7441498,12.582688,n/a,"Bus 23: Valby St. => Klampenborg St."
55.7683882,12.5892846,n/a,"Bus 23: Valby St. => Klampenborg St."
55.7683739,12.5944734,n/a,"Bus 23: Valby St. => Klampenborg St."
55.7604427,12.5974489,n/a,"Bus 23: Klampenborg St. => Valby St."
55.7701537,12.5951594,n/a,"Bus 23: Klampenborg St. => Valby St."
55.7721429,12.5947816,n/a,"Bus 23: Klampenborg St. => Valby St."
55.7779713,12.5903664,n/a,"Bus 23: Klampenborg St. => Valby St."
55.7799671,12.5893748,n/a,"Bus 23: Klampenborg St. => Valby St."
55.7498274,12.5887871,n/a,"Bus 23: Klampenborg St. => Valby St."
55.7519764,12.5912401,n/a,"Bus 23: Klampenborg St. => Valby St."
55.7531784,12.5926199,n/a,"Bus 23: Klampenborg St. => Valby St."
55.7555116,12.5939001,n/a,"Bus 23: Klampenborg St. => Valby St."
55.6986671,12.589858,n/a,"Bus 23: Klampenborg St. => Valby St."
55.7010593,12.5890582,n/a,"Bus 23: Klampenborg St. => Valby St."
55.7030597,12.587908,n/a,"Bus 23: Klampenborg St. => Valby St."
55.7052283,12.5905656,n/a,"Bus 23: Klampenborg St. => Valby St."
55.7061471,12.5862704,n/a,"Bus 23: Klampenborg St. => Valby St."
55.709114,12.5839967,n/a,"Bus 23: Klampenborg St. => Valby St."
55.7091609,12.5782393,n/a,"Bus 23: Klampenborg St. => Valby St."
55.6849754,12.586184,n/a,"Bus 23: Klampenborg St. => Valby St."
55.6859003,12.5841886,n/a,"Bus 23: Klampenborg St. => Valby St."
55.6878854,12.5793495,n/a,"Bus 23: Klampenborg St. => Valby St."
55.6896832,12.583332,n/a,"Bus 23: Klampenborg St. => Valby St."
55.696524,12.5808821,n/a,"Bus 23: Klampenborg St. => Valby St."
55.6975194,12.5851912,n/a,"Bus 23: Klampenborg St. => Valby St."
55.6582099,12.5338468,n/a,"Bus 23: Klampenborg St. => Valby St."
55.6586461,12.5388055,n/a,"Bus 23: Klampenborg St. => Valby St."
55.6674273,12.5463157,n/a,"Bus 23: Klampenborg St. => Valby St."
55.6687245,12.5517729,n/a,"Bus 23: Klampenborg St. => Valby St."
55.6572802,12.4939144,n/a,"Bus 23: Klampenborg St. => Valby St."
55.6553287,12.4896727,n/a,"Bus 23: Klampenborg St. => Valby St."
55.6492377,12.491593,n/a,"Bus 23: Klampenborg St. => Valby St."
55.6474658,12.4939392,n/a,"Bus 23: Klampenborg St. => Valby St."
55.6430573,12.5009532,n/a,"Bus 23: Klampenborg St. => Valby St."
55.6503798,12.5170975,n/a,"Bus 23: Klampenborg St. => Valby St."
55.6502735,12.5212075,n/a,"Bus 23: Klampenborg St. => Valby St."
55.7681616,12.5046233,n/a,"Bus 190: Ved Holte St. => Lyngby St."
55.7702816,12.5736346,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.7690855,12.5609656,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.7735135,12.5420389,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.7743075,12.536827,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.774914,12.5299783,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.7748231,12.5248518,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.7747916,12.52303,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.7729853,12.5110388,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.8072999,12.5820392,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.7934139,12.5911098,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.7899103,12.5932711,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.7877851,12.594594,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.7842616,12.5928665,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.782583,12.5923578,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.780221,12.5899149,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.7771545,12.5875035,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.7720094,12.5801614,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.854167,12.5667639,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.8419672,12.5727356,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.8388519,12.5724368,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.8359939,12.572275,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.831884,12.5740726,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.8271793,12.5743227,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.8240764,12.5743342,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.8183805,12.5749917,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.8834292,12.5443603,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.8801324,12.545428,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.8762118,12.5484025,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.8717663,12.5502005,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.8691154,12.550166,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.8647456,12.5530495,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.8613254,12.5600163,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.8587759,12.5626665,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.9154758,12.5171412,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.9138215,12.5193585,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.9063699,12.5275486,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.8932581,12.5378844,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.886221,12.5425774,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.8855992,12.539804,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.8846105,12.5347248,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.8829205,12.5316562,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.8842686,12.53272,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.885378,12.5388613,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.9512918,12.5255634,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.9427768,12.5230002,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.9389603,12.5235317,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.9387958,12.5195739,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.9364192,12.517034,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.9918543,12.5603463,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.9885919,12.5573702,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.9868376,12.5536251,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.983712,12.5487365,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.9776801,12.544282,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.9725842,12.5421211,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.9698069,12.5404751,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.9658932,12.5377062,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.9633758,12.5356711,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.9594931,12.5323085,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.957253,12.5304351,n/a,"Bus 388: Lyngby St. => Helsingør St."
56.0343134,12.6151056,n/a,"Bus 388: Lyngby St. => Helsingør St."
56.0375084,12.614244,n/a,"Bus 388: Lyngby St. => Helsingør St."
56.0371521,12.6090709,n/a,"Bus 388: Lyngby St. => Helsingør St."
56.0335202,12.6063773,n/a,"Bus 388: Lyngby St. => Helsingør St."
56.0293556,12.6041113,n/a,"Bus 388: Lyngby St. => Helsingør St."
56.025802,12.6062047,n/a,"Bus 388: Lyngby St. => Helsingør St."
56.0226037,12.6046498,n/a,"Bus 388: Lyngby St. => Helsingør St."
56.0162334,12.5995672,n/a,"Bus 388: Lyngby St. => Helsingør St."
56.0138406,12.5975399,n/a,"Bus 388: Lyngby St. => Helsingør St."
56.0104526,12.5927919,n/a,"Bus 388: Lyngby St. => Helsingør St."
56.0092027,12.5894956,n/a,"Bus 388: Lyngby St. => Helsingør St."
56.0077583,12.5857068,n/a,"Bus 388: Lyngby St. => Helsingør St."
56.0058039,12.580186,n/a,"Bus 388: Lyngby St. => Helsingør St."
56.0043547,12.576742,n/a,"Bus 388: Lyngby St. => Helsingør St."
56.002228,12.5736522,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.9985518,12.5678857,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.9964868,12.563738,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.9948108,12.5617718,n/a,"Bus 388: Helsingør St. => Lyngby St."
56.0088903,12.5882781,n/a,"Bus 388: Helsingør St. => Lyngby St."
56.0109872,12.5936495,n/a,"Bus 388: Helsingør St. => Lyngby St."
56.0139809,12.5974956,n/a,"Bus 388: Helsingør St. => Lyngby St."
56.0171427,12.6000602,n/a,"Bus 388: Helsingør St. => Lyngby St."
56.0216532,12.603619,n/a,"Bus 388: Helsingør St. => Lyngby St."
56.0239591,12.6055205,n/a,"Bus 388: Helsingør St. => Lyngby St."
56.0263341,12.6060468,n/a,"Bus 388: Helsingør St. => Lyngby St."
56.0296543,12.6042215,n/a,"Bus 388: Helsingør St. => Lyngby St."
56.0314589,12.6067728,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.9705345,12.5409036,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.9772126,12.5441523,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.981313,12.5460135,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.9839925,12.5490573,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.986962,12.5540082,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.9886875,12.5574934,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.9917619,12.560312,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.998783,12.5682911,n/a,"Bus 388: Helsingør St. => Lyngby St."
56.0018797,12.573121,n/a,"Bus 388: Helsingør St. => Lyngby St."
56.0041542,12.5765249,n/a,"Bus 388: Helsingør St. => Lyngby St."
56.0060637,12.5808396,n/a,"Bus 388: Helsingør St. => Lyngby St."
56.0072465,12.5839457,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.9309448,12.5102678,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.9357401,12.5163288,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.9387469,12.519493,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.9387872,12.5224609,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.9419855,12.5230779,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.950504,12.5253045,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.952576,12.52648,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.9552369,12.5287224,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.9573573,12.530523,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.9600961,12.5328282,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.9629199,12.5351329,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.966006,12.5378009,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.9067724,12.5273381,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.9104859,12.5231237,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.9137068,12.5195161,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.9228989,12.5097987,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.9267118,12.5104387,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.8857089,12.5429272,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.888795,12.5408794,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.8927946,12.538195,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.8960663,12.5363446,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.8536892,12.5670627,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.8585675,12.5628836,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.8620822,12.5592344,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.8649992,12.5528145,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.8694374,12.5501482,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.8720515,12.5502504,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.8759392,12.5486352,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.8797636,12.5455369,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.8238466,12.5743406,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.8290474,12.574323,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.832095,12.5740538,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.8361122,12.5722704,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.8425727,12.5727188,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.8488839,12.5703955,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.8510791,12.5686993,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.8187107,12.5750369,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.8202278,12.5747985,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.7730254,12.5109664,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.7747484,12.5203818,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.7749089,12.5235232,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.7749903,12.5289256,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.7747363,12.5350779,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.773674,12.5397406,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.7717072,12.5553909,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.7697489,12.5584769,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.7696879,12.5678038,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.7711613,12.5790815,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.7802724,12.5886289,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.7828205,12.5924268,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.7854414,12.593383,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.7906216,12.5928528,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.7931944,12.5912262,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.8065528,12.582481,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.8703106,12.4930929,E,"Bus 15E: Søhuset, Forskerparken => Nørreport St."
55.8704189,12.4930653,E,"Bus 15E: Nørreport St. => Søhuset, Forskerparken"
55.8685681,12.4970375,E,"Bus 15E: Nørreport St. => Søhuset, Forskerparken"
55.8609517,12.494548,E,"Bus 15E: Søhuset, Forskerparken => Nørreport St."
55.8611365,12.4946785,E,"Bus 15E: Nørreport St. => Søhuset, Forskerparken"
55.8735097,12.4890553,E,"Bus 15E: Søhuset, Forskerparken => Nørreport St."
55.8741485,12.4888889,E,"Bus 15E: Søhuset, Forskerparken => Nørreport St."
55.8334483,12.5225603,E,"Bus 15E: Nørreport St. => Søhuset, Forskerparken"
55.7884251,12.5296137,E,"Bus 15E: Nørreport St. => Nærum St."
55.7529478,12.5232293,E,"Bus 15E: Nørreport St. => Nærum St."
55.7521903,12.5232376,E,"Bus 15E: Nærum St. => Nørreport St."
55.7870193,12.5284542,E,"Bus 15E: Nærum St. => Nørreport St."
55.8135714,12.5288188,E,"Bus 15E: Nærum St. => Nørreport St."
55.8759227,12.4881254,E,"Bus 15E: Søhuset, Forskerparken => Nørreport St."
55.8355033,12.0663433,n/a,"Bus 316: Kulhuse Havn => Frederikssund St."
55.8432685,12.0655779,R,"Bus 230R: Frederikssund St. => Skibby, Bymidten"
55.8396521,12.0658062,R,"Bus 320R: Frederikssund St. => Helsinge St."
55.8551522,11.9822477,n/a,"Bus 316: Frederikssund St. => Kulhuse Havn"
55.854746,11.9837664,R,"Bus 230R: Roskilde St. => Gershøj => Frederikssund St."
55.8499932,11.987417,R,"Bus 230R: Roskilde St. => Gershøj => Frederikssund St."
55.8460304,11.9881131,R,"Bus 230R: Roskilde St. => Gershøj => Frederikssund St."
55.8421891,11.9869248,n/a,"Bus 316: Kulhuse Havn => Jægersprisskole 100 => Frederikssund St."
55.8504885,11.9869924,R,"Bus 230R: Frederikssund St. => Skibby, Bymidten"
55.8548248,11.9837266,R,"Bus 230R: Frederikssund St. => Skibby, Bymidten"
55.8551727,11.9904479,R,"Bus 230R: Frederikssund St. => Skibby, Bymidten"
55.8548517,12.0080766,R,"Bus 230R: Frederikssund St. => Skibby, Bymidten"
55.8417526,12.032388,R,"Bus 230R: Frederikssund St. => Skibby, Bymidten"
55.8448874,12.0595063,R,"Bus 230R: Frederikssund St. => Skibby, Bymidten"
55.935487,11.9074858,n/a,"Bus 316: Kulhuse Havn => Frederikssund St."
55.9280531,11.9280444,n/a,"Bus 316: Frederikssund St. => Kulhuse Havn"
55.9291543,11.9356792,n/a,"Bus 316: Frederikssund St. => Kulhuse Havn"
55.9262543,11.9205215,n/a,"Bus 316: Frederikssund St. => Kulhuse Havn"
55.9205064,11.9184567,n/a,"Bus 316: Frederikssund St. => Kulhuse Havn"
55.9175787,11.92231,n/a,"Bus 316: Frederikssund St. => Kulhuse Havn"
55.9140932,11.9272709,n/a,"Bus 316: Frederikssund St. => Kulhuse Havn"
55.910866,11.9325421,n/a,"Bus 316: Frederikssund St. => Kulhuse Havn"
55.8796144,11.9547184,n/a,"Bus 316: Frederikssund St. => Kulhuse Havn"
55.9169611,11.9227728,n/a,"Bus 316: Kulhuse Havn => Frederikssund St."
55.9266974,11.9138253,n/a,"Bus 316: Kulhuse Havn => Frederikssund St."
55.9314859,11.9112781,n/a,"Bus 316: Kulhuse Havn => Frederikssund St."
55.8555829,11.9723003,n/a,"Bus 316: Kulhuse Havn => Frederikssund St."
55.8794309,11.9547021,n/a,"Bus 316: Kulhuse Havn => Frederikssund St."
55.8972443,11.948107,n/a,"Bus 316: Kulhuse Havn => Frederikssund St."
55.8549647,11.9814094,n/a,"Bus 316: Kulhuse Havn => Frederikssund St."
55.8397509,12.0657663,R,"Bus 230R: Roskilde St. => Gershøj => Frederikssund St."
55.8431361,12.0655982,R,"Bus 230R: Roskilde St. => Gershøj => Frederikssund St."
55.8446441,12.0607779,R,"Bus 230R: Roskilde St. => Gershøj => Frederikssund St."
55.8421047,12.0320521,R,"Bus 230R: Roskilde St. => Gershøj => Frederikssund St."
55.8547344,12.0065492,R,"Bus 230R: Roskilde St. => Gershøj => Frederikssund St."
55.8551751,11.9897868,R,"Bus 230R: Roskilde St. => Gershøj => Frederikssund St."
55.8365831,12.0578878,n/a,"Bus 316: Kulhuse Havn => Frederikssund St."
55.8380324,12.0564777,n/a,"Bus 316: Kulhuse Havn => Frederikssund St."
55.8403159,12.0555081,n/a,"Bus 316: Kulhuse Havn => Frederikssund St."
55.8431121,12.052051,n/a,"Bus 316: Kulhuse Havn => Frederikssund St."
55.8441711,12.0478444,n/a,"Bus 316: Kulhuse Havn => Frederikssund St."
55.8442537,12.0462954,n/a,"Bus 316: Frederikssund St. => Kulhuse Havn"
55.8431629,12.0519267,n/a,"Bus 316: Frederikssund St. => Kulhuse Havn"
55.8406194,12.055418,n/a,"Bus 316: Frederikssund St. => Kulhuse Havn"
55.8386402,12.0561547,n/a,"Bus 316: Frederikssund St. => Kulhuse Havn"
55.8365081,12.0582589,n/a,"Bus 316: Frederikssund St. => Kulhuse Havn"
55.8269978,11.9885386,R,"Bus 230R: Roskilde St. => Gershøj => Frederikssund St."
55.8406811,11.988212,R,"Bus 230R: Frederikssund St. => Skibby, Bymidten"
55.7513256,11.9595618,R,"Bus 230R: Frederikssund St. => Roskilde St."
55.7547325,11.9588463,R,"Bus 230R: Frederikssund St. => Skibby, Bymidten"
55.7569647,11.958229,R,"Bus 230R: Frederikssund St. => Skibby, Bymidten"
55.7670199,11.9587891,R,"Bus 230R: Frederikssund St. => Skibby, Bymidten"
55.7726498,11.9599202,R,"Bus 230R: Frederikssund St. => Skibby, Bymidten"
55.7757442,11.9613805,R,"Bus 230R: Frederikssund St. => Skibby, Bymidten"
55.782981,11.9704298,R,"Bus 230R: Frederikssund St. => Skibby, Bymidten"
55.7884858,11.9769277,R,"Bus 230R: Roskilde St. => Gershøj => Frederikssund St."
55.7978454,11.9801534,R,"Bus 230R: Frederikssund St. => Skibby, Bymidten"
55.8062614,11.9815932,R,"Bus 230R: Frederikssund St. => Skibby, Bymidten"
55.811858,11.9823407,R,"Bus 230R: Frederikssund St. => Skibby, Bymidten"
55.8222642,11.9863264,R,"Bus 230R: Frederikssund St. => Skibby, Bymidten"
55.68357,11.9204471,R,"Bus 230R: Skibby, Bymidten => Roskilde St."
55.6857216,11.9192513,R,"Bus 230R: Skibby, Bymidten => Roskilde St."
55.6928684,11.910758,R,"Bus 230R: Skibby, Bymidten => Roskilde St."
